name,effect,ranking,score,risk,risk_category
폴리메톡시바이사이클릭옥사졸리딘,"폴리메톡시바이사이클릭옥사졸리딘은 화장품에서 안정제로 사용되며, 제품의 보존성을 높이는 데 기여합니다. 항균 특성이 있어 미생물 성장 억제에 도움을 줄 수 있지만, 일부 민감한 피부에는 자극을 유발할 수 있습니다.",[안전],1,민감성,자극
폴리메타크릴아미도프로필트라이모늄클로라이드,"폴리메타크릴아미도프로필트라이모늄클로라이드는 주로 헤어 케어 제품에 사용되는 양이온 폴리머로, 모발에 부드러움과 윤기를 부여하며 엉킴을 방지합니다. 정전기 방지와 머릿결 개선에 효과가 있지만, 드문 경우 두피 자극을 유발할 수 있습니다.",,,없음,드문 경우 두피 자극
폴리메타크릴아미도프로필트라이모늄메토설페이트,"폴리메타크릴아미도프로필트라이모늄메토설페이트는 주로 헤어 케어 제품에서 사용되는 양이온성 폴리머로, 머릿결을 부드럽게 하고 엉킴을 줄여주는 효과가 있습니다. 두피와 모발에 자극이 적어 안전하게 사용할 수 있지만, 민감성 피부는 주의가 필요합니다.",,,민감성,없음
폴리메타크릴아마이드,"폴리메타크릴아마이드는 주로 화장품에서 필름 형성제 및 점증제로 사용됩니다. 피부에 보호막을 형성하여 외부 자극으로부터 피부를 보호하며, 보습 효과를 제공할 수 있습니다. 일부 사용자는 피부 자극 반응을 경험할 수 있어 주의가 필요합니다.",,,민감성,자극
폴리메타크릴릭애씨드,"폴리메타크릴릭애씨드는 주로 화장품에서 점증제 및 필름 형성제로 사용됩니다. 보습 효과를 높이고 제형의 안정성을 증가시키는 데 도움을 줍니다. 일반적으로 안전하지만, 민감한 피부를 가진 사람들은 사용 시 주의가 필요할 수 있습니다.",[안전],1,민감성,없음
폴리메타크릴로일에틸베타인,"폴리메타크릴로일에틸베타인은 주로 헤어 제품에서 사용되는 폴리머로, 헤어 컨디셔닝과 보습 효과를 제공합니다. 정전기를 줄이고 모발을 부드럽게 하며 손상을 방지하는 역할을 합니다. 일반적으로 안전하나 민감한 피부에는 주의가 필요합니다.",,,민감성,없음
폴리메타아크릴로라이신,"폴리메타아크릴로라이신은 주로 피부 컨디셔닝제로 사용되는 폴리머 성분입니다. 피부에 부드러움을 제공하며, 화장품의 질감을 개선하는 데 기여합니다. 자극이 적고 안전성이 뛰어나 다양한 제품에 활용됩니다.",,,없음,없음
폴리락틱애씨드,"폴리락틱애씨드(PLA)는 생분해성 폴리머로, 주로 필름 마스크나 페이셜 스크럽에 사용됩니다. 각질 제거와 피부 부드럽게 함에 도움을 주며, 친환경적이지만 민감 피부에는 자극을 유발할 수 있어 사용 시 주의가 필요합니다.",,,['민감성'],자극
폴리락토바이온아미도메틸스타이렌,"폴리락토바이온아미도메틸스타이렌은 보습과 피부 장벽 강화에 도움을 주는 성분으로, 주로 스킨케어 제품에 사용됩니다. 민감성 피부에도 적합하며 피부 진정을 도울 수 있습니다. 안전성이 높아 널리 활용되지만, 개인별 반응 확인이 필요합니다.",,,민감성,없음
폴리락테이트/리시놀리에이트,"폴리락테이트/리시놀리에이트는 보습 및 컨디셔닝 효과를 제공하는 성분으로, 주로 스킨케어 제품에서 사용됩니다. 피부를 부드럽고 촉촉하게 유지시키며, 천연 유래 성분으로 민감한 피부에도 비교적 안전하다는 장점이 있습니다.",,,민감성,없음
폴리라이신,폴리라이신은 주로 화장품과 식품에서 보존제로 사용되는 천연 항균 펩타이드입니다. 피부에 자극이 적어 안전하며 미생물 성장을 억제하여 제품의 유통기한을 연장하는 데 기여합니다. 하지만 드물게 민감 피부에 자극을 줄 수 있어 주의가 필요합니다.,,,민감성,드물게 자극
폴리라이신에이치비알,"폴리라이신에이치비알(Polylysine HBr)은 보존제로 사용되는 천연 아미노산 유도체로, 항균 효과가 있어 화장품의 유통기한을 연장하는 데 기여합니다. 안전성이 높은 편이나, 드물게 피부 자극을 유발할 수 있습니다.",,,민감성,드물게 피부 자극
폴리도데칸아미데아미늄트라이아자디페닐에텐설포네이트,"폴리도데칸아미데아미늄트라이아자디페닐에텐설포네이트는 주로 화장품에서 안정제나 점조도로 사용됩니다. 보습 효과를 제공하며 피부에 부드러운 감촉을 주지만, 민감한 피부에 자극을 줄 수 있어 주의가 필요합니다.",,,민감성,자극
폴리덱스트로오스,"폴리덱스트로오스는 수용성 식이섬유로, 주로 식품 및 화장품에 사용됩니다. 보습성과 수분유지력을 높여 피부를 촉촉하게 하고, 질감을 개선해 제품 사용감을 향상시킵니다. 전반적으로 안전하지만, 고농도로 사용 시 민감한 피부에 자극이 될 수 있습니다.",[안전],1,민감성,고농도시 주의
폴리데센,"폴리데센은 화장품에서 흔히 사용되는 합성 오일로, 피부에 부드럽게 발리고 수분 증발을 막아 촉촉함을 유지합니다. 피부에 막을 형성해 외부 자극으로부터 보호하며 끈적임 없이 빠르게 흡수됩니다. 일반적으로 민감한 피부에도 안전합니다.",,,민감성,없음
폴리다틴글루코사이드,"폴리다틴글루코사이드는 폴리다틴과 글루코스가 결합된 성분으로, 주로 항산화 효과로 인해 피부 개선에 도움이 됩니다. 피부의 탄력 증진과 주름 감소에 기여하며, 피부 톤을 개선하는 데 유용합니다. 피부 자극 가능성은 적습니다.",,,없음,없음
폴리다틴,"폴리다틴(Polydatin)은 레스베라트롤의 천연 유도체로, 강력한 항산화 및 항염 효과를 지니고 있어 피부 노화 방지에 도움을 줍니다. 또한 피부 장벽 강화와 수분 유지에 기여하며, 자극이 적어 민감성 피부에도 적합합니다.",,,민감성,없음
폴리다이하이드록시인돌,폴리다이하이드록시인돌은 주로 코스메틱 제품에서 색소로 사용되는 성분입니다. 자외선 차단 기능과 함께 항산화 효과를 제공하여 피부 보호에 기여할 수 있습니다. 그러나 민감한 피부에는 자극이 될 수 있어 주의가 필요합니다.,,,민감성,자극
폴리다이펜텐,"폴리다이펜텐(Polydipentene)은 보습 및 피막 형성 능력으로 인해 화장품에 사용되는 성분입니다. 유연성과 피부 보호 효과가 있어 헤어 제품이나 스킨케어 제품에 활용되며, 피부 민감성에 대한 우려가 적습니다.",[안전],1,없음,없음
폴리다이에틸실록세인,"폴리다이에틸실록세인(Polydiethylsiloxane)은 실리콘 계열 화합물로, 피부에 부드러움을 주고 방수 효과를 제공하여 화장품의 발림성을 개선합니다. 일반적으로 메이크업 제품에 사용되며, 안전성이 높지만 실리콘 알러지가 있는 경우 주의가 필요합니다.",,,민감성,실리콘 알러지
폴리다이에틸렌글라이콜아디페이트/아이피디아이코폴리머,"폴리다이에틸렌글라이콜아디페이트/아이피디아이코폴리머는 주로 화장품의 필름 형성제 또는 결합제로 사용됩니다. 피부의 보호막을 형성하여 수분 증발을 막고, 사용감 향상에 기여합니다. 다만, 피부 자극 가능성이 있어 민감한 피부는 주의가 필요합니다.",[안전],1,민감성,자극
폴리다이메틸아미노에틸메타크릴레이트,"폴리다이메틸아미노에틸메타크릴레이트는 주로 헤어제품에서 스타일링 및 고정력을 부여하기 위한 폴리머로 사용되며, 피부에 부드러운 코팅을 제공하여 감촉을 개선합니다. 안전성을 위한 적절한 농도로 사용되며, 민감한 피부에는 주의가 필요할 수 있습니다.",,,민감성,없음
폴리다이메틸실록시피피지-13부틸에터실세스퀴옥세인,"폴리다이메틸실록시피피지-13부틸에터실세스퀴옥세인은 화장품에서 유연화제로 사용되며, 피부에 부드러운 느낌을 제공하고 제품의 발림성을 향상시킵니다. 피부에 안전하며 자극이 거의 없으나, 개인에 따라 민감 반응이 있을 수 있습니다.",,,민감성,없음
폴리다이메틸실록시피이지/피피지-24/19부틸에터실세스퀴옥세인,"폴리다이메틸실록시피이지/피피지-24/19부틸에터실세스퀴옥세인은 주로 화장품에서 사용되는 실리콘 기반 폴리머입니다. 피부에 부드럽게 퍼지고 매끄러운 질감을 제공하며, 수분 차단과 지속력을 높이는 데 도움을 줍니다. 그러나 드물게 피부 자극을 유발할 수 있습니다.",,,없음,드물게 자극 유발
폴리다이메틸실록시에틸다이메티콘/비스-비닐다이메티콘크로스코폴리머,"폴리다이메틸실록시에틸다이메티콘/비스-비닐다이메티콘크로스코폴리머는 주로 화장품과 스킨케어 제품에서 사용되는 실리콘 중합체로, 부드러운 사용감과 매끄러운 발림성을 제공하며 피부 표면의 보습과 보호층을 형성하지만, 민감한 피부에 자극이 될 수 있습니다.",,,민감성,자극
폴리다이메틸실록시에틸다이메티콘/메티콘코폴리머,"폴리다이메틸실록시에틸다이메티콘/메티콘코폴리머는 화장품에서 주로 사용되는 실리콘 기반 성분으로, 피부나 모발에 부드러운 코팅 효과를 부여하여 광택과 윤기를 제공한다. 피부 자극이 거의 없으며, 사용 시 가벼운 질감을 주는 것이 장점이다.",,,없음,없음
폴리네시안타마누트리씨추출물,"폴리네시안타마누트리씨추출물은 피부 보습과 진정에 도움을 주는 성분으로, 항염 및 항산화 효과가 있어 피부를 건강하게 유지하는 데 기여합니다. 민감한 피부에 적합하지만 드물게 알레르기 반응을 일으킬 수 있습니다.",[안전],1,민감성,드물게 알레르기
폴리글리세릴솔비톨,"폴리글리세릴솔비톨은 화장품에서 주로 사용되는 계면활성제 및 보습제입니다. 피부에 수분을 공급하고 유연성을 부여해줍니다. 천연 성분 기반으로 민감한 피부에도 적합하지만, 개인에 따라 알레르기 반응을 유발할 수 있습니다.",,,민감성,알레르기
폴리글리세릴다이머소이에이트,"폴리글리세릴다이머소이에이트는 친환경 유화제로, 주로 피부 친화적이고 보습력이 우수한 산화 방지제 역할을 합니다. 주로 로션, 크림에 사용되며, 피부장벽을 강화하고 수분 손실을 방지합니다. 피부 자극이 적어 민감성 피부에도 적합합니다.",,,민감성,없음
폴리글리세릴-8올리에이트,"폴리글리세릴-8올리에이트는 글리세롤과 올레산으로 합성된 계면활성제로, 주로 유화제로 사용됩니다. 피부에 순하게 작용하여 자극이 적고, 크림 및 로션 같은 화장품에서 오일과 물을 섞는 데 도움을 줍니다.",,,없음,없음
폴리글리세릴-8스테아레이트,"폴리글리세릴-8스테아레이트는 화장품에서 사용되는 친환경 유화제로, 피부 친화적이며 보습과 피부 장벽 강화에 도움을 줍니다. 주로 크림, 로션 등에 사용되며 피부 자극이 적어 민감한 피부에도 적합합니다.",[안전],1,민감성,없음
폴리글리세릴-8데카에루케이트/데카아이소스테아레이트/데카리시놀레이트,"폴리글리세릴-8데카에루케이트/데카아이소스테아레이트/데카리시놀레이트는 보습 및 에몰리언트 효과를 제공하는 합성 폴리머로, 화장품에서 피부를 부드럽게 하고 수분 증발을 막아주는 역할을 합니다. 피부 자극이 적고 안정성이 높아 다양한 제품에 사용됩니다.",,,없음,없음
